Wall time,Step,Value
1743959016.387319,5,3.313272476196289
1743959065.9322636,19,5.592269420623779
1743959152.4232726,41,35.304718017578125
1743959181.6238348,48,28.714677810668945
1743959188.5482452,49,8.891579627990723
1743959251.3577964,63,27.326656341552734
1743959255.726909,64,25.599586486816406
1743959289.7149427,72,8.317220687866211
1743959319.6452744,78,31.333311080932617
1743959340.8259003,83,33.365535736083984
1743959372.2440546,90,4.6142120361328125
1743959416.1006157,100,17.267724990844727
1743959452.1648238,104,13.655341148376465
1743959468.492499,108,21.082977294921875
1743959523.9302223,122,29.045291900634766
1743959551.8843262,129,6.046611309051514
1743959560.1546237,131,20.450576782226562
1743959677.4777882,158,23.827373504638672
1743959690.3534243,161,6.392697334289551
1743959697.9615862,163,35.55125427246094
1743959706.4184415,165,4.951170444488525
1743959737.8125248,173,25.97209930419922
1743959817.0505562,192,11.441797256469727
1743959889.1058524,204,22.779258728027344
1743959897.9557078,206,22.866132736206055
1743960001.3446393,230,11.80745792388916
1743960062.5899231,245,8.93221378326416
1743960066.7573977,246,9.595187187194824
1743960124.0040424,260,24.493741989135742
1743960174.6099136,272,15.990728378295898
1743960186.1215744,275,8.186064720153809
1743960219.0685194,283,10.080723762512207
1743960232.2649806,286,9.726255416870117
1743960273.0452518,296,17.494630813598633
1743960381.7033484,317,16.537952423095703
1743960394.7285948,320,10.342550277709961
1743960407.7152264,323,5.488982677459717
1743960498.5194032,347,19.86578941345215
1743960537.4784768,359,19.92063331604004
1743960557.093331,365,23.58721160888672
1743960564.738892,367,23.99363899230957
1743960603.5556374,379,19.222139358520508
1743960630.9141269,387,21.791452407836914
1743960644.138709,391,14.12006664276123
1743960696.781547,403,19.711536407470703
1743960702.4378474,405,16.462032318115234
1743960743.0795774,416,26.976306915283203
1743960771.5061734,423,17.190673828125
1743960830.5268097,437,25.726831436157227
1743960834.2600036,438,8.41214656829834
1743960842.3048766,440,23.7373046875
1743960868.8823545,447,15.140253067016602
1743960930.001816,462,23.328327178955078
1743960947.6325867,466,38.55052185058594
1743960988.7933066,476,25.166357040405273
1743961011.8670073,481,5.666023254394531
1743961015.8288834,482,28.011730194091797
1743961037.9790206,488,33.16239547729492
1743961140.0748,511,25.23073959350586
1743961147.6152444,513,26.408191680908203
1743961151.6429589,514,10.684783935546875
1743961155.7014203,515,55.42013931274414
1743961167.2659369,518,17.5159912109375
1743961227.8487961,534,25.018856048583984
1743961239.7124243,537,36.654571533203125
1743961247.3772535,539,22.27106285095215
1743961255.46705,541,5.851554870605469
1743961301.643279,553,27.67435646057129
1743961317.24354,557,24.59941291809082
1743961338.2710872,563,15.693499565124512
1743961362.893658,569,33.55534362792969
1743961447.6072152,591,18.33924102783203
1743961463.8613234,595,6.615143299102783
1743961468.7993402,597,21.424022674560547
1743961586.7080886,624,35.62112808227539
1743961604.5348313,629,24.477323532104492
1743961608.6834772,630,24.05137062072754
1743961635.0994837,638,12.607812881469727
1743961655.301511,644,39.567909240722656
1743961658.8062072,645,37.084083557128906
1743961715.2651205,659,27.202539443969727
1743961747.9591599,668,17.256616592407227
1743961776.4826841,676,17.99616050720215
1743961845.9963648,695,16.155752182006836
1743961968.4182317,722,35.18549728393555
1743961982.3649192,726,10.159112930297852
1743962001.2102113,732,40.78022384643555
1743962055.0147953,745,14.176239967346191
1743962132.7804937,765,39.872127532958984
1743962176.017566,776,22.16027069091797
1743962180.2095942,777,36.267330169677734
1743962204.4347913,783,25.401336669921875
1743962226.2877963,789,33.967620849609375
1743962299.82161,805,22.8277645111084
1743962303.9762123,806,5.884676933288574
1743962311.7757564,808,42.7620735168457
1743962364.780655,820,19.22340965270996
1743962414.4527054,833,25.33440589904785
1743962521.1158175,858,39.442626953125
1743962558.6187212,867,16.91270637512207
1743962578.9328644,872,11.5215482711792
1743962640.6830337,887,27.275468826293945
1743962687.2500148,898,9.185338020324707
1743962720.6363678,902,11.86771011352539
1743962842.2209508,931,38.86285400390625
1743962893.1643696,943,28.598169326782227
1743962918.901994,950,24.085411071777344
1743963108.7361732,1000,37.22502899169922
1743963134.7116525,1003,11.113720893859863
1743963145.2011006,1005,10.915543556213379
1743963187.4184604,1016,7.6618971824646
1743963216.2557218,1023,28.84771728515625
1743963229.9694183,1027,11.093741416931152
1743963238.6932874,1029,9.386221885681152
1743963277.0064166,1038,5.349509239196777
1743963357.8169553,1057,35.01927185058594
1743963417.048888,1071,4.363949775695801
1743963421.0033948,1072,55.89390563964844
1743963429.1737657,1074,58.08649444580078
1743963445.7542489,1078,17.418960571289062
1743963484.497702,1087,60.96312713623047
1743963533.9743936,1099,34.91891098022461
1743963567.4290514,1103,5.33669900894165
1743963576.0922458,1105,37.203468322753906
1743963597.1305702,1110,26.975662231445312
1743963606.1960237,1112,32.63399124145508
1743963646.7966087,1122,5.341554164886475
1743963664.6765785,1126,25.389978408813477
1743963695.4102256,1133,43.99870300292969
1743963703.4622953,1135,37.625633239746094
1743963750.7586744,1147,29.34871482849121
1743963773.2227728,1152,19.271760940551758
1743963777.4210365,1153,9.96090316772461
1743963824.9218583,1165,24.796218872070312
1743963868.4738877,1175,23.653839111328125
1743963877.596843,1177,27.71176528930664
1743963913.1312158,1185,30.549407958984375
1743963955.2962685,1194,4.692427158355713
1743963960.0063782,1195,37.91120910644531
1743964087.2266755,1219,18.021703720092773
1743964118.5303807,1226,27.613109588623047
1743964209.3773472,1247,15.308422088623047
1743964232.3237238,1252,14.31775188446045
1743964237.033475,1253,38.853675842285156
1743964245.1507742,1255,41.73127365112305
1743964256.6662748,1258,38.72169876098633
1743964274.5093336,1262,9.765094757080078
1743964302.627788,1268,20.089046478271484
1743964319.8368702,1272,26.382301330566406
1743964343.1648886,1277,23.6536865234375
1743964436.6513467,1299,18.151935577392578
1743964492.0948474,1307,30.527103424072266
1743964567.6584318,1323,6.814347743988037
1743964581.5071828,1326,29.861427307128906
1743964669.8106472,1346,31.649555206298828
1743964738.2917657,1361,20.512510299682617
1743964754.8730063,1365,33.085872650146484
1743964805.6296299,1376,5.18510627746582
1743964810.051777,1377,9.758370399475098
1743965014.9099443,1418,19.170692443847656
1743965107.293073,1439,35.556053161621094
1743965109.575486,1440,12.613213539123535
1743965191.562637,1458,6.60645055770874
1743965195.8049626,1459,24.673933029174805
1743965263.2890985,1475,23.129987716674805
1743965271.0981584,1477,14.65988540649414
1743965331.0352106,1491,34.870506286621094
1743965348.5187285,1495,27.471012115478516
1743965403.4069183,1503,35.48648452758789
1743965438.583216,1511,34.35530090332031
1743965452.7871022,1514,34.640777587890625
1743965463.0797074,1517,17.66645622253418
1743965515.891357,1529,6.697874069213867
1743965555.9697273,1539,5.763113498687744
1743965601.6799207,1549,37.69305419921875
1743965613.4766598,1552,32.9754753112793
1743965673.8350773,1566,14.36345100402832
1743965685.8313851,1569,21.011497497558594
1743965709.0656931,1574,5.790903091430664
1743965722.064975,1577,32.56521224975586
1743965760.5742297,1586,8.44620132446289
1743965805.4990625,1597,8.96663761138916
1743965845.160491,1602,4.512162685394287
1743965854.1356475,1604,27.37112045288086
1743965954.7336464,1628,39.064552307128906
1743965987.7276309,1636,14.536107063293457
1743965996.9693315,1638,25.185319900512695
1743966143.6634102,1671,11.837231636047363
1743966180.5395284,1680,16.871963500976562
1743966206.9621236,1686,23.399112701416016
1743966248.355575,1695,5.283836364746094
1743966304.9209187,1703,29.583669662475586
1743966314.3494728,1705,10.067766189575195
1743966328.4115999,1708,25.242454528808594
1743966348.2626908,1712,9.133342742919922
1743966380.8861547,1719,11.933117866516113
1743966502.6266038,1746,5.601631164550781
1743966643.4322212,1776,16.7351016998291
1743966651.7424996,1778,14.262916564941406
1743966704.8351707,1790,16.99092674255371
1743966719.727935,1793,32.033973693847656
1743966772.1308155,1801,6.135791301727295
1743966972.8508618,1848,25.965187072753906
1743966990.247955,1852,36.52558135986328
